046273E91502,046273DFA8B3,046273E91501,046273DFA8B2,046273DFA8B1,046273E91503,046273E911B2,046273DFABB2,046273DFABB1,046273DFABB3,58F39CAFC452,046273E911B3,046273E911B1,58F39CCDC9B1,58F39CCDC9B3,58F39CCDC9B2,046273E90381,046273E90383,046273E90382,58F39CACEC63,1005CA420971,1005CA420973,1005CA738D31,1005CA738D33,1005CA738D32,046273F8ABA1,1005CA420972,1005CA810DA2,1005CA810DA1,1005CA810DA3,58F39CE845C2,58F39CACEC62,58F39CE12B92,58F39CE12B93,58F39CACEC61,58F39CACEB31,1005CA738A03,1005CA886A23,58F39CE845C1,046273F8ABA2,046273F8ABA3,58F39C407B91,046273DAFAE3,58F39CC00A41,58F39CE12982,046273EE6691,046273EE6693,046273DAFAE2,046273EE6692,046273DB7613,046273DB7612,046273DB7611,58F39CC00A42,046273DAFAE1,58F39CE12981,58F39CE12983,58F39CE2F542,046273EE77A2,046273EE77A3,046273AC2CF3,58F39CC00A43,58F39CE12E43,58F39CBB84D3,58F39CBFE2A3,58F39CBB84D2,58F39CDED2B1,046273EE77A1,046273432AF1,58F39CDED2B2,58F39CDED2B3,046273AC2D11,046273AC2D13,58F39CE12E42,046273AC4262,58F39CF0E523,1005CA71F453,58F39CBB84D1,046273AC4261,1005CA810721,1005CA810723,1005CA810722,58F39CDED953,58F39CDED952,1005CA738C63,58F39CAFC451,58F39CE12D41,58F39CE12D42,58F39CDED951,58F39CE129A3,58F39CE129A2,pos
-65,-55,-53,-60,-60,-53,-127,-72,-127,-127,-127,-127,-127,-127,-127,-82,-72,-72,-72,-127,-73,-127,-127,-127,-127,-127,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-52,-61,-55,-56,-58,-58,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-75,-72,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-58,-58,-53,-56,-59,-54,-61,-127,-127,-127,-127,-60,-60,-127,-127,-127,-70,-70,-71,-127,-127,-77,-127,-127,-127,-127,-75,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-57,-61,-58,-68,-67,-59,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-74,-74,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-59,-58,-61,-56,-55,-62,-127,-127,-127,-127,-127,-62,-127,-127,-127,-127,-72,-73,-72,-127,-127,-127,-127,-127,-127,-127,-79,-127,-127,-127,-127,-127,-127,-127,-127,-127,-81,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-53,-61,-54,-61,-61,-53,-64,-127,-127,-127,-127,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-72,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-52,-127,-54,-66,-67,-59,-127,-127,-127,-71,-127,-59,-127,-127,-127,-127,-70,-72,-70,-127,-76,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-55,-67,-57,-63,-67,-59,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-69,-69,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-51,-67,-49,-63,-62,-52,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-72,-71,-70,-71,-68,-127,-74,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-65,-69,-65,-68,-69,-63,-69,-127,-127,-127,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-48,-64,-50,-59,-65,-56,-67,-127,-127,-76,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-58,-60,-57,-60,-61,-57,-61,-127,-127,-127,-127,-61,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-71,-70,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-85,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-49,-67,-51,-67,-67,-51,-61,-127,-127,-127,-127,-61,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,3
-57,-64,-56,-64,-61,-56,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-70,-73,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-50,-69,-50,-69,-69,-54,-67,-127,-127,-127,-127,-63,-127,-127,-127,-127,-127,-127,-127,-127,-127,-76,-72,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-77,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-60,-68,-62,-63,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-61,-62,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-59,-63,-63,-63,-70,-75,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-65,-64,-63,-127,-127,-127,-127,-127,-127,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-65,-67,-66,-63,-63,-68,-69,-127,-127,-127,-127,-70,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-64,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-64,-64,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-63,-67,-62,-68,-68,-60,-62,-127,-127,-127,-127,-127,-61,-127,-127,-127,-64,-64,-62,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-59,-68,-60,-66,-69,-63,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-66,-66,-62,-127,-127,-127,-127,-127,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-70,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-64,-69,-65,-70,-70,-65,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-64,-65,-127,-127,-127,-127,-127,-127,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-73,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-57,-66,-66,-66,-66,-54,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-68,-127,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-67,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-69,-62,-67,-63,-62,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-65,-64,-66,-127,-127,-127,-127,-127,-127,-67,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-67,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-63,-62,-63,-63,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-64,-65,-65,-127,-127,-127,-127,-127,-127,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-58,-72,-63,-69,-72,-63,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-66,-64,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-66,-61,-66,-62,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-66,-66,-67,-127,-127,-127,-127,-127,-127,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-67,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-62,-71,-59,-72,-127,-59,-65,-127,-127,-127,-127,-65,-66,-127,-127,-127,-127,-127,-60,-127,-127,-127,-127,-127,-127,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,4
-127,-61,-127,-62,-61,-55,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-66,-68,-68,-127,-127,-127,-127,-127,-127,-64,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-61,-63,-87,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-58,-69,-60,-65,-68,-58,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-67,-67,-127,-127,-127,-127,-127,-127,-127,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-65,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-64,-58,-64,-57,-57,-67,-66,-127,-127,-127,-127,-127,-66,-127,-127,-127,-64,-62,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-65,-69,-63,-65,-63,-65,-70,-127,-127,-127,-127,-127,-68,-127,-127,-127,-64,-64,-64,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-77,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-65,-58,-64,-59,-60,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-63,-64,-67,-127,-127,-127,-127,-127,-127,-72,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-64,-60,-68,-62,-62,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-61,-62,-61,-127,-127,-127,-127,-127,-127,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-67,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-63,-56,-127,-55,-57,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-61,-61,-61,-127,-127,-127,-127,-127,-127,-67,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-64,-60,-60,-67,-61,-59,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-64,-64,-66,-127,-127,-127,-127,-127,-127,-65,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-64,-66,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-63,-60,-65,-63,-65,-61,-61,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-70,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-76,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-63,-63,-67,-66,-65,-62,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-65,-64,-68,-127,-127,-127,-127,-127,-127,-72,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-72,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-74,-64,-72,-59,-59,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-63,-61,-62,-127,-127,-127,-127,-127,-127,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-65,-56,-127,-55,-56,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-61,-64,-65,-127,-127,-127,-127,-127,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-68,-70,-127,-85,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,5
-65,-60,-68,-61,-59,-69,-127,-127,-127,-127,-127,-66,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-63,-61,-64,-60,-60,-64,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-68,-67,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-73,-58,-72,-60,-66,-70,-127,-127,-127,-127,-127,-68,-127,-127,-127,-127,-127,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-66,-127,-66,-63,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-67,-67,-67,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-65,-63,-66,-63,-127,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-66,-69,-127,-127,-127,-127,-127,-127,-127,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-68,-68,-127,-127,-74,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-71,-127,-72,-65,-66,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-65,-64,-127,-127,-127,-127,-127,-127,-127,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-68,-68,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-73,-59,-127,-60,-57,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-72,-127,-71,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-73,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-73,-59,-73,-64,-59,-70,-127,-127,-127,-82,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-70,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-69,-69,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
-127,-57,-73,-58,-59,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-71,-71,-72,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,-127,6
